MJD,mag,mag_err
55950.0203009,7.56275,0.02169
55950.0210185,7.49425,0.0211
55950.0217129,7.51795,0.0211
55950.0223842,7.50995,0.0209
55950.0230902,7.50725,0.02051
55950.0237847,7.54895,0.0212
55950.0244791,7.52495,0.02061
55950.0251736,7.55285,0.0209
55950.0258564,7.43495,0.0209
55950.0265625,7.53175,0.02061
55950.0272569,7.51425,0.02139
55950.0279861,7.50605,0.02051
55950.0286458,7.50505,0.02061
55950.0293402,7.50255,0.0207
55950.0300347,7.52385,0.021
55950.0307291,7.41735,0.02021
55950.0314236,7.48025,0.02012
55950.032118,7.49935,0.02031
55950.0328125,7.54455,0.0211
55950.0335069,7.48505,0.02031
55950.0342013,7.50595,0.0207
55950.0349189,7.48155,0.0211
55950.0355787,7.47365,0.02051
55950.0362847,7.53515,0.02178
55950.0369791,7.47035,0.02061
55950.0376736,7.48325,0.02021
55950.0383912,7.50815,0.0208
55950.0390625,7.51925,0.021
55950.0397569,7.50555,0.0208
55950.0404513,7.56535,0.021
55950.0411458,7.50355,0.0207
55950.0418634,7.49605,0.02198
55950.0425347,7.51905,0.02149
55950.0432291,7.52585,0.021
55950.0439236,7.52045,0.0209
55950.0446064,7.54235,0.02149
55950.0453125,7.50615,0.0208
55950.0460069,7.49195,0.0207
55950.0467013,7.50225,0.0211
55950.0473958,7.55895,0.02188
55950.0480902,7.54885,0.02188
55950.0488078,7.52815,0.0212
55950.0494791,7.52475,0.02149
55950.050162,7.57795,0.02178
55950.050868,7.53965,0.02178
55950.0515509,7.56735,0.02247
55950.0522685,7.55085,0.02169
55950.0529513,7.54515,0.02198
55950.0536458,7.55845,0.02218
55950.1147569,8.09475,0.03285
55950.1154745,8.09865,0.03494
55950.1161342,8.06755,0.03484
55950.1467013,7.69245,0.02553
55950.1473958,7.72835,0.02503
55950.1480902,7.70975,0.02523
55950.1487731,7.72925,0.02513
55950.1494791,7.71495,0.02563
55950.1501736,7.66865,0.02464
55950.150868,7.65215,0.02474
55950.1515509,7.66275,0.02434
55950.1522569,7.64065,0.02484
55950.1529861,7.69385,0.02503
55950.1536458,7.65015,0.02454
55950.1543402,7.69775,0.02434
55950.1550347,7.64135,0.02405
55950.1557175,7.67785,0.02474
55950.1564236,7.68595,0.02464
55950.157118,7.63265,0.02365
55950.1578125,7.62455,0.02356
55950.1585069,7.61135,0.02405
55950.1591898,7.62705,0.02395
55950.1599537,7.62545,0.02405
55950.1605902,7.66045,0.02415
55950.1612847,7.66215,0.02415
55950.1619791,7.59515,0.02365
55950.162662,7.61845,0.02356
55950.163368,7.57825,0.02375
55950.1640625,7.59385,0.02365
55950.1647569,7.58055,0.02336
55950.1654398,7.59285,0.02385
55950.1661458,7.61165,0.02375
55950.166875,7.60985,0.02385
55950.1675347,7.55605,0.02277
55950.1682291,7.59625,0.02336
55950.1689236,7.59395,0.02365
55950.169618,7.57175,0.02385
55950.1703125,7.48745,0.02336
55950.1709953,7.58785,0.02365
55950.1717013,7.53245,0.02356
55950.1723842,7.60365,0.02424
55950.1730902,7.54885,0.02306
55950.1738194,7.65345,0.02375
55950.1744675,7.56005,0.02287
55950.1751736,7.54175,0.02494
55950.175868,7.52465,0.02287
55950.1765625,7.56055,0.02346
55950.1772569,7.62005,0.02405
55922.9863194,7.66426,0.0282
55922.9869791,7.62126,0.02781
55922.987662,7.52326,0.02761
55922.9883564,7.60266,0.0279
55922.9890509,7.61606,0.0279
55922.9897453,7.59526,0.02761
55922.9904398,7.58956,0.02761
55922.9911342,7.60136,0.02731
55922.9918287,7.64966,0.0283
55922.9925231,7.61346,0.02731
55922.9932407,7.60816,0.02761
55922.9939236,7.56646,0.02653
55922.9946064,7.62046,0.02672
55922.9953009,7.58766,0.02682
55922.9959953,7.53726,0.0285
55922.9967129,7.59306,0.02682
55922.9973842,7.54946,0.02682
55922.9980902,7.50676,0.02554
55922.9987731,7.62716,0.0281
55922.9994675,7.55096,0.02702
55923.0869907,8.19816,0.04336
55923.0876851,8.18216,0.04097
55923.0883564,8.10416,0.04018
55923.0890509,8.15586,0.03958
55923.0897453,8.14956,0.04157
55923.0905092,8.07336,0.04008
55923.0911342,8.18376,0.04147
55923.0918287,8.05856,0.03819
55923.0925231,8.15036,0.03998
55923.093912,8.08226,0.04008
55923.0953009,8.13006,0.04058
55923.0959953,8.19706,0.04058
55923.0966898,8.09906,0.03939
55923.0981018,8.14706,0.03958
55923.0987731,8.16586,0.03978
55923.0994675,8.05926,0.03919
55953.0605902,7.57307,0.02427
55923.100162,8.11376,0.03879
55953.0612847,7.53747,0.02427
55923.1008796,8.03376,0.0369
55953.0619791,7.60377,0.02526
55953.0627083,7.58937,0.02427
55953.0633564,7.57047,0.02397
55953.0640625,7.55027,0.02397
55953.0647569,7.55467,0.02318
55953.0654513,7.59887,0.02476
55953.0661342,7.57397,0.02476
55953.0668402,7.55287,0.02437
55953.0682291,7.55537,0.02358
55953.0696412,7.57427,0.02397
55953.0703009,7.58037,0.02496
55953.0710069,7.58657,0.02496
55953.0717013,7.59047,0.02536
55953.0723958,7.65807,0.02585
55953.0730902,7.63287,0.02605
55953.0737847,7.67237,0.02625
55953.0744675,7.64337,0.02565
55953.0751851,7.67777,0.02635
55953.1036458,7.97397,0.03359
55953.1043865,8.07177,0.03369
55953.1050231,8.10657,0.03757
55953.1057291,8.05257,0.03449
55953.106412,7.99827,0.03608
55953.1071064,8.12267,0.03678
55953.1078125,7.99057,0.03399
55953.1085069,8.13367,0.03658
55953.1092013,8.03987,0.03528
55953.1098958,8.13657,0.03658
55953.1105902,8.07537,0.03568
55953.1113194,8.14017,0.03787
55953.1119791,8.04087,0.03538
55953.1126736,8.15927,0.03578
55953.113368,8.12367,0.03817
55953.1140625,8.03527,0.03797
55953.1147569,8.16057,0.03817
55953.1154398,8.13527,0.03678
55953.1161458,8.06937,0.03558
55953.1168402,8.06487,0.03648
55953.1175347,8.06957,0.03986
55953.1182638,8.06487,0.03658
55953.1189236,8.07047,0.03568
55953.1196064,8.08477,0.03508
55953.1203125,8.17527,0.03628
55953.1210069,8.13607,0.03658
55953.1216898,8.07847,0.03528
55953.1223958,8.03387,0.03558
55953.1230902,8.11797,0.03598
55953.1237731,8.10357,0.03558
55953.1244791,8.10487,0.03638
55953.1252083,8.10857,0.03628
55953.125868,8.04777,0.03479
55953.1265625,8.16907,0.03578
55953.1272569,8.12787,0.03648
55953.1279513,8.04807,0.03737
55953.1286458,7.99127,0.03449
55953.1293402,7.97637,0.03349
55953.1300347,7.94747,0.0323
55953.1307175,7.95127,0.0324
55953.1314236,7.95797,0.03419
55953.1321527,7.96627,0.0322
55953.1328125,7.99347,0.0324
55953.1335069,7.98127,0.0329
55953.1342013,7.98517,0.0325
55953.1348958,7.94507,0.03141
55953.1355902,7.90627,0.03091
55953.1362847,7.93777,0.03091
55953.1369791,7.82807,0.03012
55953.1376736,7.88137,0.02952
55953.1383564,7.85347,0.02992
55953.1703125,7.64377,0.02536
55953.1710069,7.58527,0.02367
55953.1716898,7.55077,0.02387
55953.1723958,7.58187,0.02367
55953.1730902,7.55137,0.02387
55953.173831,7.60867,0.02427
55953.1744791,7.52677,0.02358
55953.175162,7.55587,0.02367
55953.175868,7.55317,0.02407
55953.1765625,7.53247,0.02298
55953.1772453,7.54977,0.02358
55953.1779629,7.51657,0.02328
55953.1786458,7.60647,0.02427
55953.1793402,7.53597,0.02328
55953.1800231,7.56537,0.02358
55953.1807638,7.49177,0.02367
55953.2619791,7.93937,0.0329
55953.2626736,7.89687,0.0325
55953.263368,7.92667,0.0329
55953.931412,7.98968,0.03817
55953.932118,8.02108,0.03867
55953.9328125,8.02558,0.04056
55953.9335069,8.11419,0.04443
55953.9341898,8.08889,0.04066
55953.9348958,8.22209,0.04692
55953.9355902,8.20859,0.06207
55953.9362847,8.17779,0.04603
55958.9855902,7.65147,0.03675
55958.9863194,7.64867,0.03734
55958.9869791,7.70457,0.03734
55958.9876736,7.69667,0.03843
55958.988368,7.68027,0.03724
55958.9890625,7.60027,0.03536
55958.9897569,7.62417,0.03635
55958.9904513,7.67817,0.03804
55958.9911342,7.66547,0.03536
55958.9918402,7.59837,0.03507
55958.9925347,7.67077,0.03635
55958.9932523,7.58347,0.03794
55958.993912,7.65527,0.03675
55959.0022569,7.49717,0.03102
55959.0029398,7.53207,0.03171
55959.0036458,7.50207,0.03111
55959.0043402,7.52937,0.0322
55959.0189236,7.48787,0.02954
55959.019618,7.51857,0.03023
55959.0203125,7.48117,0.02835
55959.02103,7.43537,0.02747
55959.0217013,7.46277,0.02776
55959.0223842,7.46987,0.02727
55959.0230902,7.41577,0.02727
55959.0237847,7.42107,0.02698
55959.0244791,7.42477,0.02776
55959.025162,7.45047,0.02767
55959.025868,7.46757,0.02708
55959.0265625,7.51367,0.02796
55959.0272569,7.49357,0.02786
55959.0279629,7.48347,0.02806
55959.0286458,7.43997,0.02786
55959.0293518,7.49567,0.02727
55959.0300231,7.45087,0.02757
55959.0307291,7.43327,0.02688
55959.0314236,7.49567,0.02816
55959.0321064,7.47107,0.02659
55959.0328125,7.47327,0.02786
55959.0335069,7.47177,0.02727
55959.0342013,7.46137,0.02717
55959.0349305,7.36727,0.02717
55959.0355787,7.41687,0.02786
55959.0362847,7.45977,0.02737
55959.0369791,7.44877,0.02698
55959.037662,7.40697,0.02678
55959.038368,7.39437,0.02659
55959.0390625,7.45867,0.02776
55959.0397569,7.44097,0.02727
55959.0404513,7.44257,0.02649
55959.0411458,7.42377,0.02678
55959.0418634,7.43877,0.02698
55959.0425347,7.36057,0.02609
55959.0432291,7.47927,0.02816
55959.0439236,7.43247,0.02688
55959.0446064,7.46677,0.02796
55959.0453125,7.42167,0.02717
55959.0460069,7.40047,0.02668
55959.0467013,7.47407,0.02727
55959.0473958,7.53337,0.02885
55959.0480902,7.43157,0.02708
55959.0488541,7.46047,0.02737
55959.0494675,7.42997,0.02668
55959.0501736,7.44607,0.02678
55959.0508564,7.47197,0.02757
55959.0515625,7.44227,0.02717
55959.0522453,7.49937,0.02816
55959.0529513,7.48167,0.02757
55959.0536458,7.45437,0.02708
55959.0543402,7.46737,0.02786
55959.0550347,7.50147,0.02845
55925.048831,7.81809,0.0304
55925.0494791,7.86049,0.03139
55925.0501736,7.84369,0.03139
55988.8737847,7.77415,0.04466
55988.8744791,7.61885,0.04486
55988.8751736,7.77716,0.04347
55988.875868,7.76685,0.04219
55988.882118,7.75915,0.0327
55988.8828125,7.72075,0.03329
55955.0230902,7.59099,0.02545
55955.0237847,7.53079,0.02525
55955.0244675,7.51969,0.02446
55955.0251736,7.58379,0.02535
55955.0953125,7.86719,0.0293
55955.0987847,7.91499,0.03009
55989.8737847,7.45163,0.05165
55989.8744791,7.47892,0.04231
55989.8751736,7.49642,0.0432
55989.8765625,7.51803,0.0428
55989.8772569,7.55713,0.04558
55989.8786458,7.49193,0.04767
55989.8793402,7.44953,0.04896
55989.8800347,7.35083,0.05484
55989.8807291,7.31933,0.0438
55989.8814236,7.45193,0.043
55989.882118,7.48293,0.04469
55989.8828009,7.49512,0.04539
55989.8835069,7.49393,0.04062
55989.8842013,7.37653,0.04092
55989.8848958,7.39143,0.04151
55989.8855787,7.48592,0.04658
55989.8862847,7.47773,0.04042
55989.8876736,7.50702,0.04708
55989.8883564,7.39892,0.04062
55989.9140625,7.57843,0.04022
55989.9147453,7.47063,0.03903
55989.9154513,7.47402,0.03933
55989.9161458,7.51133,0.04072
55989.9168634,7.47962,0.03804
55989.9175347,7.48662,0.03804
55989.9182291,7.48433,0.03893
55989.918912,7.49292,0.04012
55989.919618,7.44232,0.03893
55989.9203125,7.48763,0.03834
55989.9217013,7.52773,0.04022
55989.9223842,7.52582,0.03814
55989.9230902,7.48643,0.03913
55989.9237847,7.47122,0.03774
55989.9244791,7.55812,0.03992
55989.9251736,7.50183,0.03893
55989.925868,7.53963,0.04479
55989.9265625,7.53642,0.03983
55989.9272569,7.52532,0.03983
55989.9279398,7.54453,0.04509
55989.9286458,7.45442,0.03873
55989.9293402,7.48913,0.03873
55989.9300347,7.46002,0.03804
55989.9307638,7.46632,0.04469
55989.931412,7.48522,0.03794
55989.9321064,7.50433,0.04131
55989.9328125,7.55402,0.0435
55989.9335069,7.51373,0.03873
55989.9342013,7.47542,0.0427
55989.9348842,7.50433,0.04429
55989.9355902,7.55923,0.03903
55989.9362847,7.52372,0.04012
55989.9369675,7.56003,0.0436
55989.9376851,7.53903,0.04558
55989.938368,7.52792,0.03943
55989.9390509,7.50663,0.0438
55989.9397569,7.54253,0.04072
55989.9404513,7.56333,0.04221
55989.9411342,7.58183,0.04499
55989.9418402,7.53563,0.04082
55989.9425347,7.59252,0.0426
55989.9432291,7.47903,0.0434
55989.9439236,7.55033,0.04062
55989.9446296,7.63173,0.04578
55989.9453125,7.58142,0.04221
55989.9460069,7.56353,0.04102
55989.9467013,7.64073,0.04399
55989.9473842,7.51933,0.04698
55989.9480902,7.54333,0.04618
55926.2536458,8.16428,0.0439
55926.2543287,8.19628,0.03902
55926.2550347,8.16688,0.0439
55926.2557175,8.20548,0.04459
55926.256412,8.23258,0.03962
55926.2572337,8.22408,0.03982
55926.2578125,8.21918,0.04778
55926.2585069,8.29458,0.04131
55926.2592013,8.21428,0.03803
55926.2598958,8.35578,0.03982
55961.0112847,7.90951,0.0711
55961.0119791,7.47811,0.05617
55961.0126736,7.72071,0.05528
55926.9772569,7.90214,0.03299
55926.9779513,7.93354,0.03508
55926.9786458,7.82934,0.03181
55926.9794212,7.88574,0.0325
55926.9800347,7.88864,0.03478
55926.9807291,7.84714,0.03181
55926.9814236,7.90284,0.0325
55926.982118,7.83304,0.03448
55926.9828125,7.83604,0.03111
55926.9835069,7.87444,0.0327
55926.9842013,7.78604,0.03082
55926.9848958,7.81784,0.03151
55926.9855902,7.85104,0.0319
55926.9863078,7.84984,0.03181
55926.9869791,7.80984,0.03022
55990.8501736,7.81182,0.06635
55926.9876851,7.78954,0.03042
55990.850868,7.89272,0.07532
55926.988368,7.84934,0.03032
55990.8515625,7.95162,0.07732
55990.8522569,7.90092,0.07223
55926.9890625,7.86854,0.03141
55990.8529513,7.67362,0.07014
55926.9897569,7.81514,0.03082
55990.8536458,7.87982,0.06775
55990.8550347,7.88122,0.06635
55990.8564236,7.76452,0.07263
55990.8578125,7.72452,0.06127
55990.8584953,7.88202,0.06685
55990.8891435,7.53202,0.05759
55990.8897453,7.63622,0.05521
55990.8904398,7.28482,0.05799
55990.8911342,7.50602,0.06665
55963.9265509,5.76478,0.08254
55994.0203009,7.62436,0.08238
55994.0210532,7.61006,0.07959
55994.0217013,7.87926,0.10075
55994.0223958,7.70486,0.09077
55994.0237731,7.70606,0.08697
55994.0244791,7.41986,0.08667
55994.0251736,7.56556,0.08119
55994.025868,7.55066,0.08238
55994.0265625,7.60816,0.08747
55994.0279976,7.30906,0.08179
55994.0293287,7.58756,0.08727
55994.0300347,7.55376,0.0754
55994.0307291,7.54566,0.08019
55994.0314236,7.67176,0.08388
55994.0328009,7.68856,0.07919
55994.0335069,7.81506,0.07311
55994.0342013,7.83856,0.08318
55994.0355787,7.80636,0.06822
55994.0369791,7.73346,0.07281
55994.037662,7.82726,0.0765
55994.038368,7.58466,0.0741
55994.0390625,7.74066,0.07969
55994.0404398,7.75676,0.06762
55994.0419212,7.72086,0.07999
55994.0425347,7.58446,0.0766
55994.0432291,7.52836,0.07779
55994.0439236,7.46566,0.06742
55994.044618,7.38566,0.0765
55994.0453009,7.69356,0.07381
55994.0460069,7.25236,0.0758
55994.0467013,7.02636,0.06633
55994.0473842,7.17006,0.07211
55994.0480902,6.93726,0.06663
55994.0488425,7.07986,0.07321
55994.0522569,7.70316,0.0742
55994.0529513,7.74816,0.07012
55994.0543402,7.75746,0.06483
55994.0550347,7.63816,0.06015
55994.0557754,7.66066,0.06155
55994.0564236,7.68556,0.06962
55994.0571064,7.64856,0.08398
55994.0585069,7.75986,0.06613
55994.0598842,7.68766,0.06254
55994.0605902,7.71606,0.06005
55994.0612847,7.73156,0.06095
55994.0627199,7.48966,0.06832
55994.063368,7.69836,0.06234
55994.0640625,7.74286,0.08598
55994.0654398,7.70076,0.06184
55994.0661458,7.63986,0.06324
55994.0668402,7.59366,0.06155
55994.0675347,7.73556,0.06762
55994.0682175,7.63096,0.08498
55994.0689236,7.54376,0.06822
55994.0696759,7.46976,0.07281
55994.0703125,7.72226,0.06912
55994.0717013,7.50766,0.07081
55994.0723958,7.45556,0.06882
55994.0730902,7.52366,0.07032
55994.0737847,7.67146,0.08089
55994.0744791,7.62916,0.06493
55994.0751736,7.56736,0.06463
55994.075868,7.54886,0.06663
55994.0766087,7.54836,0.0772
55994.0772569,7.47026,0.07381
55994.0786458,7.49256,0.0743
55994.0793402,7.26846,0.0741
55994.0800347,7.58966,0.07032
55994.0807175,7.54096,0.08069
55994.0814236,7.50356,0.06932
55994.082118,7.54926,0.0766
55994.0828009,7.37886,0.0775
55994.0835648,7.66266,0.06523
55994.0842013,7.59346,0.0758
55994.0848958,7.69306,0.077
55994.0855902,7.48636,0.0739
55994.0862847,7.48386,0.0762
55994.0869791,7.44556,0.0743
55994.0876736,7.72186,0.06463
55994.169618,8.31566,0.11353
55994.1710069,8.21896,0.13791
55994.1717013,8.35776,0.13052
55964.9029629,7.46029,0.09226
55964.9036458,7.18219,0.08528
55964.9911458,6.93679,0.07879
55964.9918402,7.28409,0.08887
55964.9925347,7.34399,0.08109
55994.8710069,7.83906,0.07798
55994.8717013,7.79007,0.05914
55994.8723958,7.86247,0.06262
55994.8730902,7.73306,0.05983
55965.0855902,7.63859,0.06752
55965.0869791,7.84329,0.07141
55965.0876736,7.81939,0.07151
55965.088368,7.78849,0.06712
55994.9939236,8.07807,0.10583
55996.9724189,7.82488,0.0494
55996.9730902,7.89468,0.05208
55996.9744675,7.93918,0.05457
55996.975162,7.89238,0.05407
55996.975868,8.11228,0.06054
55996.9765625,7.92038,0.05158
55996.9779513,7.85778,0.06034
55996.9786342,7.91488,0.05387
55996.9793518,8.00648,0.05775
55996.9800347,8.00788,0.05616
55996.9807291,7.93178,0.06443
55996.9814236,8.09888,0.06084
55996.982118,8.02308,0.05974
55996.9828125,7.99208,0.05935
55996.9834953,7.89948,0.06572
55996.9848958,8.13088,0.07649
55996.9862847,8.00568,0.06184
55996.9876736,7.97688,0.05925
55996.9883564,8.14808,0.06642
55996.9890625,8.04698,0.05955
55996.9897569,8.04018,0.06024
55996.9904513,8.04398,0.05955
55996.9911458,8.05918,0.06413
55996.9925347,8.02658,0.06253
55996.9932407,8.15118,0.06453
55996.9939236,8.07648,0.06303
55996.994618,8.06998,0.06393
55996.9953125,8.16188,0.06502
55996.9960069,8.19838,0.06841
55996.9967013,8.10078,0.06164
55996.9973958,8.04008,0.06074
55996.9980902,8.10528,0.06333
55997.0751736,7.60768,0.03611
55997.9272569,7.22129,0.03141
55997.9279513,7.37619,0.03465
55997.9286342,7.46769,0.03603
55997.9293402,7.70069,0.04542
55997.9300347,7.67439,0.04146
55997.9307291,7.65389,0.07266
55997.932118,7.77429,0.06808
55997.9328125,7.49699,0.07585
55997.9335069,9.22579,0.12365
55997.9342013,10.19579,0.29047
55997.9598958,8.52909,0.08123
55997.9612847,7.67639,0.04988
55997.9619791,8.09469,0.05992
55997.963368,8.38789,0.07645
55997.9647569,8.53369,0.095
55997.9668402,8.93359,0.11167
55998.0494791,7.16389,0.10758
55998.0501736,7.57909,0.13944
55998.050868,7.25049,0.14523
55998.0592013,7.20859,0.0935
55998.0661458,7.28949,0.1938
55998.0730787,7.73259,0.13474
55998.0814236,6.05949,0.10818
55998.1738194,7.39889,0.08592
55998.1751736,7.61109,0.07416
55998.1758564,7.11819,0.08622
55998.1765625,7.60889,0.07535
55998.1772569,7.36989,0.07854
55998.1779513,7.42119,0.0642
55998.1786458,7.53659,0.07087
55998.1793287,7.38969,0.07097
55998.1800462,6.99489,0.07854
55998.1808333,7.49799,0.06698
55998.181412,7.43009,0.06509
55998.182118,7.35499,0.07625
55998.1828125,7.34309,0.08582
55998.1835069,7.58919,0.07924
55998.1841898,7.43469,0.07495
55998.1848958,7.12389,0.07117
55998.1855902,7.37519,0.06987
55998.1862731,7.59329,0.08353
55998.1869791,7.61839,0.08821
55998.1877314,7.64529,0.13824
55998.188368,7.80889,0.10448
55998.1890509,6.80129,0.10658
55998.1925347,4.98059,0.05157
55998.1932291,7.67929,0.1873
55998.1953125,6.73879,0.13174
55966.9099074,7.66637,0.03972
55966.9105902,7.75268,0.04331
55966.9112847,7.63687,0.0441
55998.938368,7.65274,0.0286
55998.9390509,7.66834,0.02851
55998.9397569,7.65024,0.0291
55998.9786458,8.00664,0.03306
55998.9793634,7.99204,0.03495
55998.9800347,8.04244,0.03435
55998.9807175,8.07574,0.03445
55999.1848842,8.04504,0.05885
55999.1855902,8.02214,0.05715
55999.8675347,7.76233,0.02865
55999.8682291,7.76733,0.03063
55999.869618,7.70522,0.02786
55999.8703125,7.71012,0.02717
55999.8716898,7.74493,0.02825
55999.8723958,7.72293,0.02786
55999.8730902,7.70802,0.02717
55999.8737847,7.72973,0.02825
55999.8751736,7.67583,0.02697
55999.875868,7.73713,0.02786
55999.8765625,7.72923,0.02766
55999.8772453,7.71873,0.02776
55999.8779513,7.70013,0.02756
